Soil_pH,Soil_Moisture,Temperature_C,Rainfall_mm,Crop_Yield_ton,Sustainability_Score,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Wheat,target_Fertilizer_Usage_kg,target_Pesticide_Usage_kg
6.483790628039667,28.456606568071912,20.162975553758262,81.30123001459626,5.32137137376984,90.84917381996902,0.001,1.001,0.001,75.35072940385334,9.36039696327248
7.055741217776172,19.656637713234897,27.96883233266048,148.62661974516803,2.3944913739042297,69.96240261589593,0.001,1.001,0.001,112.58027621849175,1.860710994242552
5.9743654938639645,42.710741027068266,26.576204612271507,66.20791899989099,1.7058596644141182,91.99343254154309,0.001,0.001,1.001,97.5353419504175,11.896590924791218
6.5840930651590375,11.499242994276475,24.91973191811401,245.89261588575386,8.580189655625214,70.47437845152552,0.001,0.001,0.001,152.53933261457288,15.050744502788412
6.068465293453902,47.40277696387052,21.11502952187713,96.66930252797177,6.976590798933613,92.31243714195601,0.001,0.001,1.001,110.92959639906168,9.235577226681503
6.258391099584453,44.89535420046594,26.49589290177671,60.32037745226449,8.24252685123876,90.50610127111591,0.001,0.001,1.001,119.83421514974576,18.895567812447478
5.620689301194234,14.924085647407576,26.62686099845145,173.94089032137705,7.068609960949176,82.1131612943129,1.001,0.001,0.001,153.48286062032432,1.4216468619273357
6.448879713979683,21.070922922545424,31.994506701694412,99.72142966090087,6.222686082628516,92.1980523691018,0.001,1.001,0.001,164.82997060293607,2.2755684873072615
6.703037514807812,37.37537713790826,19.08774454576016,218.7826394143764,4.425074829218991,4.005522519560472,1.001,0.001,0.001,96.3439009166358,11.46644104198659
6.313419074789759,45.17964067658036,34.57884721197156,276.17669666983596,1.0447489915960904,14.197300502064529,1.001,0.001,0.001,101.15298537619762,18.76746920971712
6.912487641169465,33.80729095409634,28.114049008798663,139.21873508528066,6.876110175812429,50.64419775352388,0.001,0.001,0.001,83.84149381834646,2.433380592293122
6.210887991745868,43.24396917727143,30.251719180208344,220.63352907307933,7.620672245469831,85.3207072105299,0.001,1.001,0.001,132.0269992198088,18.334322434670586
7.411289573446674,34.68113431910735,31.826484718642636,87.33561302367539,5.983668409961666,54.66843906130282,0.001,0.001,0.001,72.55290764622609,5.515242041447922
5.668683835420685,21.951458876774254,29.99356113085425,93.50995669857325,5.104918461879777,26.176993976240286,0.001,1.001,0.001,122.43776597112972,4.599193466160004
6.120470628348958,24.0706620114009,27.71622979212457,188.4274097589007,5.6096405815933865,5.661227738335344,0.001,0.001,0.001,185.1250510080099,16.712476580141484
6.026554524324873,17.42089944843858,26.84601106393279,91.514467963073,9.773130233697206,38.139751321385894,1.001,0.001,0.001,149.72212905446693,14.849174477061668
6.985197957012491,25.17601877170303,20.188418455371572,82.08497181704328,4.088899553375318,9.991061248636415,0.001,1.001,0.001,92.87284751249027,16.282250734903347
6.439889458465133,40.8322893183533,24.937991119935024,101.63282258763746,5.2232581783770575,70.2061052319877,0.001,0.001,0.001,123.80924666519701,15.127222610451554
6.669458141624396,49.45064407313599,16.86607831993968,204.76526735436389,9.900291442182196,40.04154119191309,0.001,0.001,0.001,122.90164422816238,14.606167543412809
6.993217184879853,17.493620155368315,18.30217641991129,52.80505472781917,3.3781435307403433,0.3668692138475583,0.001,1.001,0.001,182.52156263541946,16.393497008168186
5.890466248126668,28.94052622642597,26.956803369451478,61.838335969041594,2.174271759007589,91.402701348742,0.001,0.001,1.001,146.8340587876664,13.897246581811517
6.195162192352832,40.635184811519416,16.628880504212898,242.3534341706538,2.9553259875803817,63.17295179649438,0.001,0.001,0.001,170.2939392443508,17.33340665048835
6.631377683509898,18.54748479978344,27.17496530368292,101.04538892783629,8.88711451258735,18.46332066200121,0.001,1.001,0.001,167.5338257983424,18.462302754320728
6.605303827352485,38.89171558012587,31.477271570394812,114.75898595070763,9.439428269981283,10.34411961910298,0.001,1.001,0.001,143.3481954599794,4.745370255232037
6.763115694928625,34.92140942828403,32.76099835295256,112.75293609588648,1.9329734707859259,57.951160854137505,0.001,1.001,0.001,129.26399527513158,11.077228388948779
5.95381477413593,45.42423452201271,18.32661798109916,81.04682729962424,2.6364495399199703,35.13348255356219,0.001,0.001,1.001,102.72573174256449,15.819265723636853
5.508364579715336,32.32821511240427,21.681872696350275,114.37674167137185,8.746016762086478,39.936390370203405,0.001,1.001,0.001,131.17383186117226,4.246162673021194
6.47215031838981,43.395065966968225,19.124190484886526,239.5798852595832,6.742602799296277,48.2344985277203,0.001,0.001,1.001,140.850071796451,1.829828961486069
5.848089885007447,19.710044499587053,27.98315900027446,178.18020163039978,9.165376389422232,48.00932106077194,0.001,0.001,0.001,142.47207997135902,12.826754059725339
6.041257569985673,23.9102303656946,17.908677572591394,123.20937833137829,9.428226116699879,9.845795562546193,1.001,0.001,0.001,193.50335925246424,17.001035619704563
6.565973219785767,40.99612682268633,34.29715051534111,260.02759932554926,3.035914277130987,61.48271292860036,1.001,0.001,0.001,149.51791700160388,15.69031690755164
6.545380456939772,33.573077305146946,34.010622106447265,283.2961965861744,4.8845335550743485,90.84067446335912,0.001,0.001,1.001,156.36909949823414,9.82080304292478
6.234387814990003,49.316336800037526,29.781671674208607,100.25141607378836,1.5997615919613075,3.287061682499086,1.001,0.001,0.001,168.0022417353063,10.821468013044552
6.247214135331204,26.03740973642893,28.64857851166453,113.36132911218048,4.285377418000697,49.357627484055136,0.001,1.001,0.001,142.2439874893642,19.812462305776908
6.4464253366445625,10.294155068267289,32.12538486478429,114.45840739190444,5.060445238907788,65.39942656331353,0.001,0.001,1.001,155.72206522597614,5.119078475926157
6.392520696949928,26.729464643036092,30.69142417410972,121.9729278025772,2.981505285450986,0.7087674094652875,1.001,0.001,0.001,113.46841666630253,19.59770593682863
6.313027927547494,17.569618181365126,30.692638347318383,87.37504580238802,5.70655676710103,49.484475814245044,0.001,0.001,0.001,104.91541497888052,9.57566143803003
5.832170108744856,15.415890788350735,25.966030828342504,53.76614397513988,1.9917277024782198,33.544801885402286,0.001,0.001,1.001,65.60914336610536,18.573114206326306
7.422686491007282,41.224372000288085,20.033676553679147,247.4237212020405,7.729135299498719,29.966972160994626,1.001,0.001,0.001,143.68763151623486,3.1804268958282873
6.458571747477705,36.60249045450892,16.906785698550937,167.45523045977052,9.41220766052502,10.454470047304014,1.001,0.001,0.001,143.2605731712665,16.516741852329414
6.571380206216013,21.815289928046873,22.762587939389586,142.6106754375685,8.133241258283109,72.7060809268704,0.001,1.001,0.001,171.20051241149596,5.7070520992447165
6.514331613698615,46.09203080568665,29.93750414031492,112.01170876488675,6.314354151449533,20.124572336600426,0.001,0.001,0.001,187.13374461548793,15.691147499790393
6.2502351468476025,15.892063619182583,15.109353537268428,119.25903119865677,5.650623290749396,36.53673292307369,0.001,0.001,1.001,129.9478493392256,12.571864479673698
6.138650555303729,24.292145777987507,27.781126267920097,203.9868784345896,4.4103180108168,30.992960800046728,0.001,1.001,0.001,84.4498897117101,16.9373653387696
6.0973623414555265,21.850545623883082,33.58378839588748,207.9628613766481,5.753432212588814,11.183607198374283,0.001,0.001,1.001,183.04848354200203,6.642139853815191
6.882067673479195,42.81794335887328,30.922655849089246,167.97069224924982,5.740016650942668,0.3731777496173195,0.001,0.001,0.001,111.42586824231944,11.328177783636283
7.435557838868132,11.258436371324432,33.178779212607886,110.02651731711326,6.9001862456816765,22.96413296344692,0.001,0.001,1.001,125.92750852567241,8.834258683191118
6.826225542124672,11.18108761305855,26.360069563750983,125.0347499173772,8.243753745300074,7.49225201242189,0.001,0.001,0.001,194.6685079590212,18.344789687489996
6.102398768043378,39.919152453092146,33.32982425351775,120.90104388676072,2.1368884129539256,36.758941574874875,0.001,1.001,0.001,168.6437398859857,11.88489995359344
6.070699367491247,49.42887782865449,26.096504832641298,294.96055700876025,8.935624411472498,25.20872347901497,1.001,0.001,0.001,127.9847700922686,8.622982751450587
6.205715219358108,42.02206531736974,21.072680423966492,211.00628504291362,9.552663218437292,4.869117176124233,0.001,1.001,0.001,113.1454868946853,10.470464599225275
6.112860423455605,43.938076844438385,29.244187816905676,204.6596094138218,9.613049664751154,4.013827462146041,0.001,1.001,0.001,181.9208754188139,16.856691865574106
6.4312054030259285,33.629688239706645,34.99151637797535,87.82092883439608,1.901574377788141,24.277414582574604,0.001,1.001,0.001,150.85399657936077,17.76406212250612
6.882089828005177,30.590578655547652,31.293416373668812,81.44540741236915,2.200667611117805,53.84089116191543,0.001,1.001,0.001,175.49695417393835,3.8318519155260407
6.36345647296169,49.88645742139002,34.517451941571174,184.43826121974413,3.1411490449352404,46.50342649638136,0.001,0.001,0.001,105.59844411287229,14.707918921763019
6.117863526692438,44.84489806654478,31.681563522223076,128.41729487614825,4.396739151728564,1.3203865793545866,1.001,0.001,0.001,112.08056121322366,18.259082333914293
5.712284596112738,28.53022678860232,20.53118111975668,185.901922015363,8.405725649638365,77.88889216185116,1.001,0.001,0.001,180.93070315801413,9.713900839674704
5.590778178465736,30.496317643503637,32.893050128146534,136.22857309491567,3.1676208233769567,22.043984899766738,1.001,0.001,0.001,164.1950858421378,5.34180358986641
7.310527837200978,37.06495003993173,25.61747605434738,135.08409201625736,5.362424321792696,38.26318618247154,0.001,0.001,1.001,117.58647390040169,10.935516130396365
6.636593731170439,43.49003070720514,34.7264532736098,177.49722824677272,9.881885047645127,32.200722970537036,0.001,0.001,1.001,95.70067666212468,17.765057472791334
6.2442168028074745,46.509716675127535,28.067113015420123,146.63277701463244,3.132036089779621,76.98187383896376,0.001,0.001,1.001,165.75440560617724,18.132386768724558
5.854540130075135,22.85761973293544,32.06927114902412,234.11786701953324,7.991790490729653,44.79201146159867,0.001,1.001,0.001,132.4531422217061,17.901185729958684
6.256342888200286,35.67065659655696,19.629408084967952,206.4963647747214,8.169747275149275,94.42908507074347,1.001,0.001,0.001,146.2230762176096,4.316239492000426
6.087675359598131,33.978276678485535,22.786393279230065,113.26621199661561,4.654353352400787,25.45876034959394,1.001,0.001,0.001,119.90834092874144,9.130920328184239
7.246993099919475,44.684405928003585,28.546522408265282,207.8137357320201,2.5394940856540003,45.960252620624935,0.001,1.001,0.001,145.72943917234304,9.730261586698335
6.6761485361006825,33.560781593241586,19.114386827244147,66.04392061301652,3.429574255551733,75.79230741951136,0.001,0.001,0.001,100.75419171942973,17.583821457044507
6.362833196057909,29.530072366033018,34.488690927461626,109.53022879599652,4.816931839017493,61.94424556817203,0.001,1.001,0.001,173.78372220391853,17.465824773162048
6.839298327689452,34.16780640752675,20.900034688240947,219.3723046481248,7.132184773014671,99.99554520768336,0.001,1.001,0.001,152.74659111574562,1.1515094529250696
5.890677609309152,41.14525693279957,20.35052910725771,179.64275129052683,4.629522392847771,8.177775768741384,0.001,0.001,1.001,171.2134137714137,14.076187959132268
5.92788204910396,27.431246193559932,25.898500189241588,93.71335329677244,7.743719020076169,46.01230147291834,1.001,0.001,0.001,188.2981576127095,11.747053825000668
6.430446768875313,20.911878770675226,17.164237629973897,187.53398286904155,1.8594001379126115,61.608836071202916,1.001,0.001,0.001,63.02286874775187,8.844538860984212
6.182280612936031,46.986764911914655,34.02439617861633,165.3187272491748,1.439916742727485,83.95732894287003,1.001,0.001,0.001,196.18184878047862,12.501871056057608
6.139536827061506,12.86167052078951,23.661576082217618,187.26547146093725,2.0859082640943427,74.87233051186885,0.001,1.001,0.001,164.47751862341246,13.749160086803162
6.72971877677957,27.267176023214216,34.637133232262904,195.27113623127303,5.669930758375249,86.57498975077647,0.001,1.001,0.001,168.00099788925078,10.695298116357733
6.9173059142906475,24.05746441438261,33.925612702681704,227.57532260102133,1.320866436998784,58.851124451089156,0.001,0.001,1.001,133.63382261509045,15.559630026286609
6.262561732000704,33.71543545465083,16.9677038989209,129.91030211530187,2.6004800968342954,39.41533344661893,0.001,0.001,1.001,60.18171834833397,1.390644436211831
7.416707033409456,24.427156753889854,28.015933863410577,104.89878763995574,4.418002462061428,11.939888830980351,1.001,0.001,0.001,112.56243333502913,4.137793948564074
5.667998922384661,27.44331983948911,25.86532073340447,105.75904773241244,6.527252272937036,48.61760674948926,1.001,0.001,0.001,186.85493540026272,9.45176676668025
5.616885844728965,22.0740727457758,15.338984883406479,170.69541040267293,4.3729300645890925,29.08804863298013,0.001,0.001,1.001,160.94082395644298,3.457362400434585
7.039963566055359,29.45838038345878,30.135703077908605,54.13056059267047,1.279743440185635,38.711293073543246,1.001,0.001,0.001,187.1387324504423,5.036129504617301
6.9145775405556655,41.514873752704894,32.12851329751977,141.33349521230653,5.919738644603997,51.33307585276286,0.001,0.001,0.001,112.78554190208324,6.802942984672068
6.259328305108584,39.2273868779826,26.197335373433294,195.99304465491525,8.087099562057519,70.95642688498307,0.001,0.001,0.001,115.71977248021165,9.255407738257611
7.194182413745445,38.633146651564175,33.020566873276884,209.91351257056053,3.8434911358204333,92.72467572153873,1.001,0.001,0.001,130.3683774272143,15.737319822278064
7.120721830013321,15.903790851895243,28.201866702166,269.7295102657863,5.2166241112042915,77.31476765594323,0.001,1.001,0.001,94.92716947446189,14.035563553112691
5.7100138768149655,29.169913435529082,20.695756908122153,211.31610306983916,9.901061690858047,30.00362267758047,0.001,0.001,1.001,91.95584844721918,17.029676722642265
6.95355761840418,22.58624569256458,22.65619498965161,85.10316485388452,8.791308203509738,25.235917049151062,0.001,0.001,1.001,98.60707296944004,8.324375025575534
6.277567112849554,18.503610851022348,32.36074303419155,294.5708987205329,3.9165242621372816,94.54225251066721,0.001,0.001,0.001,92.82556263746848,10.470554605238547
7.372849349065879,43.776021307616666,27.270835503148177,97.46053284510168,3.4313585900792702,75.80432641879625,0.001,0.001,1.001,196.75221235878385,3.3161096737007543
5.814636004276973,14.31407273454463,33.45456133166086,248.1068571737723,4.704710875539237,80.24223228364346,1.001,0.001,0.001,121.75527340131512,18.34663469195653
5.77501951514352,15.165361530260967,18.53694142404922,108.89161917477405,1.5530791604505776,16.503392196382165,0.001,1.001,0.001,173.59713059777758,5.279910750190281
5.864715459401354,21.617925360078214,25.46612214146914,126.83468236932781,1.546458649169149,17.623427268099395,0.001,0.001,0.001,61.990230042521986,8.965776958673658
7.370225343611595,38.1883880015885,21.61090330303605,150.30496831331092,7.7113513960895474,22.910871841429095,0.001,0.001,0.001,130.87186895233316,19.189242320707507
6.879980861078465,33.60922735940539,19.193894918099375,76.40669014393191,1.7583134269106462,54.08266395197593,0.001,1.001,0.001,176.54509748167064,10.125506391600478
6.413058949102125,38.31910650538173,24.9747333690143,193.7658638165778,2.001582078182972,10.886352856240226,0.001,1.001,0.001,165.5415523152152,4.044493494748925
6.788764661629052,35.47260029329678,25.58197912013313,58.211966047257874,5.881165915190197,85.45513115425514,0.001,1.001,0.001,161.15860010140145,16.449016831324354
7.264049772862925,12.269770639266975,27.550741742126988,145.16319944153406,2.6665340937044415,56.57498354597141,1.001,0.001,0.001,175.31398236653106,2.505736042604441
7.2194384669893195,24.807442622726022,17.325715619433176,190.3415405084033,9.641738508441895,11.162266372127942,1.001,0.001,0.001,192.6963287310652,15.38084893567032
6.730495217578999,11.738213269464303,26.038810639987812,130.2257504214248,7.453230814856441,96.608057785209,1.001,0.001,0.001,83.93559055724195,7.434216383595889
5.947257103139219,12.551250107628448,24.171490716999298,231.7239865983656,9.214992065703425,86.71692122169055,0.001,0.001,0.001,164.52508774163053,8.266856117389437
5.528013108343909,14.921022573314334,30.272851233848282,50.26682461206095,5.135381126393937,95.93787184876159,0.001,0.001,0.001,145.7383954898947,15.614849272993588
7.331637046162746,41.686682818335534,33.005557721805346,153.74136592579052,5.948620157860891,59.981986406434324,0.001,0.001,1.001,169.71572964524591,19.009526131233784
5.893720620088916,47.349305941409064,26.2877970942444,291.1852341633968,5.140070251201271,32.898436939432735,0.001,1.001,0.001,72.87848499400789,8.154715415513158
7.242801820189826,11.5581400982839,24.710927995634318,77.57401727776879,7.229265211291492,13.247453937972601,0.001,0.001,1.001,82.76661444046815,7.706682237276602
6.638076392831088,38.79188468290854,25.80768753717277,71.23812825212151,3.969681891189735,99.43021335633209,0.001,0.001,1.001,175.8211123480041,14.90603984971346
6.49630013462922,29.839292441649913,18.04576273373126,159.3350814009054,8.47173980066883,12.547123583056656,1.001,0.001,0.001,144.49674403276438,16.44275068024435
5.690393093999395,27.893463446386065,30.279217030821332,247.15640987048366,1.3381325547839937,97.8505608003644,0.001,0.001,0.001,107.20662851294621,2.1210700045351323
6.820784790085413,43.723824846621305,30.7366274630529,163.93588964122372,4.667121759451318,97.870501615584,0.001,0.001,1.001,150.58333330764634,1.3447910424070408
6.000621024578403,46.67123411724695,24.065762817605567,77.26919141665572,6.588336193601214,11.133889132171488,0.001,0.001,0.001,104.06952524597062,14.651251493885388
7.423226973423058,48.59929164982301,16.368381925024256,236.27162263571984,8.076830649149672,35.06682164452144,1.001,0.001,0.001,192.46441513173642,19.540513159821682
5.608989805374453,36.40369859515385,16.071738584945912,54.70479548309582,9.333628846823,20.86511563292424,1.001,0.001,0.001,152.87613054543172,9.404518897202648
6.237384971369466,20.722199575965444,29.10564422017689,178.28105971212196,9.430338569948207,91.34321059676721,1.001,0.001,0.001,197.76460544681692,4.279973350771283
7.304872181260834,34.09376372692314,31.219989188062332,200.13645260919895,7.8228882587234345,99.13702203904948,0.001,0.001,1.001,158.89009821420913,17.625448396915214
6.0745639161122185,30.950681047347665,28.283988373888768,202.47535602911205,3.661343323509648,96.79196585475181,0.001,1.001,0.001,107.89641069721617,12.257006973299394
5.650587829203574,30.732809056565916,25.376479860007326,270.17550858771233,6.296767223031005,32.598387149130254,0.001,0.001,0.001,195.58743730760983,3.8562679015103125
7.480203328576487,19.31950883336987,22.49782674311932,157.72826873924387,4.245315448361882,15.947258086162524,0.001,1.001,0.001,146.78162033783835,2.3470859591982656
5.591394509159085,40.773897911135634,19.073885309577182,249.83923763358405,3.2858203934182364,30.284292565579424,1.001,0.001,0.001,137.59618067087962,11.954521374743788
7.255320258077088,29.14425125397765,24.01264628959072,79.42923178337628,8.282901018655233,57.391409123490035,0.001,0.001,0.001,80.68520614353153,15.632125241909444
7.158346976661532,40.76565159132537,29.655217540999793,51.63570863778816,9.780944781827088,14.50286958075408,1.001,0.001,0.001,78.28764490411625,19.8858323153324
7.093489944884878,28.08365936568093,30.315322385404126,195.8486350375422,2.0342384233985267,57.02783144293489,0.001,0.001,0.001,57.269491442371134,3.063759784873666
5.525041612654502,28.608924665208505,31.136532427939372,263.0659256869753,6.695664256551585,43.23657059217875,1.001,0.001,0.001,159.37322267802926,18.71928961445574
5.872646669898609,30.388253603796418,31.90389441377095,254.96119926866143,9.464208194458237,64.0880629379417,0.001,1.001,0.001,173.30133958020005,9.193914338980175
7.454502587564528,10.331479741646687,30.720143742995436,247.85575057679833,4.953923709081914,34.43232019851125,1.001,0.001,0.001,120.91828916272549,1.258631107088114
6.312600394146202,26.430524213032722,27.15284030535282,223.5978723929165,1.1280914105368436,13.272088680420195,0.001,0.001,1.001,190.78018593681392,12.46706723798875
6.573962840906365,12.12622917906838,17.368770229703085,79.50564114286544,4.979993812707982,50.32850885267386,0.001,1.001,0.001,87.27744621918164,14.3173726925219
5.904687358977029,20.105548546220064,32.03539712273147,162.4443491735597,4.435398993550311,90.36971843794188,1.001,0.001,0.001,146.75313926410055,6.026592087500456
6.44042332049575,36.86661240793663,21.183209820191383,185.44690224883811,5.320609125915195,38.34533620122964,1.001,0.001,0.001,138.12298008478464,9.263960940219054
7.290523465975359,36.13064657491437,33.04386158328058,230.3323168011959,4.134475532072047,92.8803049258955,0.001,0.001,0.001,193.58330683895122,5.798463588136804
7.3386620901749255,43.091797330714094,33.5853683517771,204.5718266944524,5.863234960898033,79.05117036106057,0.001,0.001,1.001,122.90763255593066,10.148404826694668
5.552843112308496,30.90596658513231,25.99360566614587,126.35410468093089,4.877817043445005,23.51382070144787,0.001,0.001,0.001,72.84815766788496,9.326561703328721
7.154689541173735,32.2412977295082,28.337699968670215,158.71654907200505,9.91969909222388,85.49413969446687,1.001,0.001,0.001,196.85839374386902,6.402743512903212
6.746781381042555,14.76530848955409,28.28573391598395,186.0145784718531,7.239887421996853,83.65264612202613,0.001,0.001,0.001,59.002156403416144,2.373899362434783
5.710445551636801,10.285356419378955,19.69422083652237,257.71805842640504,4.855325558821428,16.777872918542553,0.001,1.001,0.001,173.89376206308853,12.475512762065279
5.995995099099265,24.053704584058888,18.679201083898977,109.76486845683353,6.056640978633973,62.408164584480865,1.001,0.001,0.001,129.39666684954946,16.054865502103606
6.276099521481231,18.256457932605578,26.71198216188264,131.45977898775286,7.816229126379887,84.36636348308515,0.001,0.001,0.001,83.62154628709868,1.0154371582071562
6.54341868743588,47.281374717966344,18.79946456347595,245.1697605177821,1.2977028624596825,76.62551441374679,1.001,0.001,0.001,177.46407112785636,1.3711806240381557
6.994194640250513,19.70669224492437,28.163378258025,119.35152574454429,4.348505551333049,51.934368767963946,0.001,0.001,0.001,125.99411268056315,11.295328227323266
5.8221619190654925,46.398270480515485,18.019372184002332,233.21779208996736,3.210354850977947,9.447787454361194,0.001,0.001,1.001,83.50962090328312,6.190959732797846
7.168610802879153,41.554015393134556,18.667196806054772,182.03240884870266,5.2136235330401,32.854201212620254,1.001,0.001,0.001,50.763141298861306,7.2809540120718985
6.579034822919724,39.5313588409654,30.78772094895737,99.84830974761496,1.1305422775604834,71.36584168172176,1.001,0.001,0.001,99.84124200819728,12.747694757561696
6.212752709087359,33.04199427887887,27.726601485681773,269.9732476264624,8.437758009656362,14.935117151884139,0.001,0.001,0.001,192.77992639041324,17.005304249028818
6.660279277937312,26.427021597254605,25.099912334631078,299.9865906948948,6.565736935294477,35.70790692109972,0.001,0.001,0.001,104.7956554621587,2.155600450074525
6.973806155132657,32.71817797158118,22.34776467376204,52.60646106460843,4.89246540508286,94.76631888516336,0.001,1.001,0.001,173.93576086094328,9.347250271224272
7.4106364067299495,45.44033406997485,31.493638148311934,168.12179273749047,4.884544120942953,9.46121297960807,0.001,1.001,0.001,111.4763116684134,1.5799915866976675
6.296370205561299,46.686274776966094,16.212331987644635,148.81540680369469,4.4617361509751765,57.90188655550881,0.001,0.001,1.001,190.92349807470433,6.281140514551078
6.398463053418641,44.65169266858169,18.576204390879198,260.412654425995,9.36542571608883,3.5404853660707047,1.001,0.001,0.001,117.35016751885543,10.662222612113812
7.416378589557071,35.03347276539552,15.506215213855372,222.1622868926985,2.122116877654212,8.187452433889733,0.001,1.001,0.001,83.37529888746124,1.5261208560450974
6.265562712290235,32.11178586022468,24.30116319669699,286.7729954116312,6.157517247678311,24.724382028171593,0.001,0.001,1.001,150.58363709044337,8.444566698196057
7.0924332044836556,39.25081675021317,18.865775117856888,100.03462682205918,9.366234240995963,85.91540971687232,0.001,0.001,0.001,109.45177215915915,11.388902316206508
6.9169386985667485,47.80559510865795,23.683244372993432,118.56044730197317,2.987144647414456,60.46192495574055,0.001,1.001,0.001,112.87750775816409,15.51031947270632
6.8081624875653235,46.71351785885385,27.2183550780974,147.36852397910795,5.348637355850965,37.27878534167976,0.001,0.001,0.001,189.28476852346344,1.0890214657972794
6.466054739318357,16.006504294831846,15.849884147770867,252.6238197764448,2.072158824016943,88.80416305325237,1.001,0.001,0.001,166.58882180042076,19.910841468112565
5.857659314091697,32.9263060198771,15.538989031435458,216.49365469797968,2.0022223204116862,12.324187882840935,0.001,0.001,1.001,104.7004771334298,11.697532430567504
5.568955937141209,18.169431074930102,34.90726961006431,213.57555837880133,7.469727625847614,94.33126058237893,0.001,1.001,0.001,103.51438818915081,4.81057064067882
6.684131790695882,22.325968676222427,18.27873066957273,279.83886196657784,2.474714901959914,85.31610209633575,0.001,0.001,1.001,123.1943295164847,14.38965295945071
7.344586911197597,14.66843518634162,32.81522087993256,55.40810939288838,5.645626117167657,51.4232089075829,0.001,0.001,1.001,77.08900196221117,6.485673568052529
7.49504829711391,43.79179642831629,27.574953586691183,81.39140379671535,8.057062821697679,14.368812947835789,0.001,0.001,0.001,129.2180409907629,10.167318632650431
6.586206657344753,40.0044646355197,30.86444681905491,72.99183300969446,4.954858372919341,55.918782303223146,0.001,1.001,0.001,125.15315818214485,17.452699112456738
6.613131702524361,23.879912541321673,20.577262676147797,56.936242886530025,6.522417369965137,3.451704027544049,0.001,0.001,0.001,143.5808949965634,19.189402687581964
6.984349665683474,33.5576356971827,25.537005542491162,257.0682256585544,3.077202272950562,35.661659622502455,1.001,0.001,0.001,134.248741373976,18.468971625276
5.678017088791365,16.978694927744602,25.341506154141502,63.95675840652136,5.210389667505784,48.917186465275236,0.001,0.001,1.001,155.5319274064112,12.075478923879423
7.049380950880359,32.8367884728829,33.35658266628116,274.78015285939733,3.219770948667638,30.527987620732173,1.001,0.001,0.001,86.62797498786168,4.588647603254902
7.326823884691199,39.75537526500814,18.44616876311918,175.66761449034138,8.383575808178355,32.71251080557089,0.001,1.001,0.001,106.12002212103836,5.263022398544176
5.927806618807801,48.8298743790942,23.06587190664977,274.29362711039937,8.187163260343096,18.48916695462301,1.001,0.001,0.001,67.5559569346192,2.2595470699826667
6.210489017069348,37.932631936899256,32.835730326677854,243.7013889866594,7.421790724488518,0.8551815505318628,1.001,0.001,0.001,90.21356252551696,14.00711439856997
7.30040630907638,21.372483749086246,28.80225121085576,116.0099541722263,4.182321092012006,44.67689133337798,0.001,0.001,1.001,166.87789858033776,6.310188916432256
6.002301475832473,49.10612917793508,20.634891322844574,257.82352711323597,5.9240194814086395,11.56671403651152,0.001,0.001,0.001,135.37256191374917,8.180550086748143
